Date 1,Date 2,Similarity
2018-12-17,2017-03-27,0.7844
2016-11-02,2019-03-10,0.7844
2021-08-20,2020-03-20,0.7844
2013-05-15,2013-07-17,0.7843000000000001
2018-12-17,2021-10-27,0.7842
2017-07-30,2019-03-10,0.7841
2017-03-04,2019-03-10,0.7841
2019-01-13,2014-06-13,0.7841
2015-04-26,2013-04-05,0.7841
2020-03-17,2018-10-27,0.7841
2016-10-27,2018-12-17,0.7839
2022-07-04,2016-12-28,0.7839
2017-07-11,2018-12-20,0.7839
2016-11-21,2020-11-19,0.7837999999999999
2017-07-11,2020-11-19,0.7837999999999999
2016-10-11,2020-11-19,0.7837999999999999
2016-08-11,2020-11-19,0.7837999999999999
2016-04-21,2014-09-29,0.7837000000000001
2014-02-22,2015-04-22,0.7837000000000001
2018-02-21,2022-04-12,0.7836
2020-07-10,2014-01-10,0.7836
2022-11-09,2017-11-21,0.7835
2021-12-10,2017-11-21,0.7835
2020-10-04,2018-12-02,0.7835
2021-06-27,2020-11-04,0.7835
2021-12-04,2020-10-06,0.7835
2021-11-26,2022-03-27,0.7835
2019-04-20,2021-07-05,0.7835
2018-08-21,2018-11-11,0.7835
2019-04-25,2018-03-29,0.7835
2020-01-03,2017-07-29,0.7834
2013-11-11,2013-02-18,0.7834
2021-08-23,2019-03-13,0.7834
2022-08-19,2016-03-05,0.7834
2019-03-14,2021-10-10,0.7834
2018-12-06,2021-10-26,0.7833
2020-10-03,2020-03-16,0.7831999999999999
2020-07-25,2021-05-20,0.7831999999999999
2016-07-20,2019-03-15,0.7831999999999999
2021-04-19,2016-03-05,0.7829999999999999
2018-12-31,2017-04-29,0.7829999999999999
2014-08-07,2015-04-07,0.7829999999999999
2016-11-17,2018-12-17,0.7829
2020-01-03,2022-07-29,0.7828
2013-12-31,2013-11-01,0.7827
2021-08-06,2020-03-16,0.7827
2021-07-12,2014-02-19,0.7826000000000001
2020-01-03,2021-10-28,0.7826000000000001
2018-04-26,2015-11-26,0.7826000000000001
2014-04-26,2013-10-26,0.7823
2014-05-01,2013-11-01,0.7823
2013-11-09,2013-02-20,0.7823
2018-11-02,2021-05-02,0.7823
2013-02-13,2013-11-16,0.7822
2018-10-14,2020-03-10,0.7822
2018-11-20,2021-07-05,0.7822
2018-12-17,2022-10-27,0.782
2016-11-21,2018-12-20,0.782
2016-10-11,2018-12-20,0.782
2016-08-11,2018-12-20,0.782
2022-09-26,2014-03-01,0.782
2015-07-28,2016-06-27,0.7818999999999999
2021-08-20,2018-12-20,0.7818999999999999
2014-02-07,2015-04-07,0.7818999999999999
2020-07-18,2015-04-14,0.7818999999999999
2020-12-20,2014-10-14,0.7818
2013-12-13,2014-07-13,0.7818
2021-11-20,2020-07-25,0.7817000000000001
2018-12-31,2017-01-02,0.7816
2014-09-19,2014-05-10,0.7815000000000001
2020-01-28,2020-03-28,0.7815000000000001
2021-05-23,2014-01-08,0.7815000000000001
2020-01-03,2021-08-02,0.7814
2018-11-25,2018-03-29,0.7814
2020-06-23,2020-09-23,0.7814
2022-02-06,2020-03-16,0.7812
2014-05-05,2013-06-12,0.7812
2017-02-06,2020-03-16,0.7811
2020-03-10,2016-08-21,0.7811
2021-01-11,2015-10-11,0.7811
2016-12-24,2022-10-25,0.7809999999999999
2017-06-24,2022-10-25,0.7809999999999999
2013-05-11,2013-07-21,0.7809
2022-11-13,2019-01-27,0.7809
2021-12-14,2019-01-27,0.7809
2013-02-26,2014-05-03,0.7807999999999999
2020-03-10,2022-07-21,0.7805
2019-04-25,2017-12-29,0.7805
2014-09-16,2013-02-16,0.7805
2020-07-09,2014-01-09,0.7804000000000001
2022-11-30,2016-08-01,0.7804000000000001
2022-11-30,2016-11-26,0.7804000000000001
2021-10-06,2020-03-04,0.7804000000000001
2013-04-12,2015-02-10,0.7804000000000001
2018-07-12,2022-04-12,0.7803
2013-09-23,2013-01-29,0.7803
2013-05-24,2015-07-29,0.7803
2013-02-12,2014-09-12,0.7803
2013-11-18,2013-02-11,0.7803
2021-11-23,2014-01-08,0.7802
2017-11-11,2019-03-15,0.7801
2018-07-12,2022-01-21,0.78
2021-07-30,2014-01-10,0.78
2013-04-24,2014-12-24,0.7798999999999999
2020-03-06,2020-10-26,0.7798
2019-04-25,2022-03-29,0.7798
2019-04-25,2020-02-29,0.7796
2015-07-28,2013-08-26,0.7796
2020-08-09,2022-08-21,0.7796
2017-06-14,2019-01-27,0.7796
2022-09-18,2016-04-18,0.7795000000000001
2021-05-10,2014-12-16,0.7794
2019-04-18,2020-08-18,0.7793000000000001
2014-10-05,2014-03-08,0.7793000000000001
2013-02-26,2013-11-03,0.7793000000000001
2019-04-20,2021-11-20,0.7793000000000001
2013-05-12,2015-09-23,0.7793000000000001
2020-08-09,2020-12-21,0.7793000000000001
2020-02-23,2017-12-23,0.7792
2014-02-24,2013-04-07,0.7792
2014-05-05,2014-03-08,0.7792
2013-11-06,2013-05-17,0.7791
2020-08-09,2021-04-21,0.779
2017-02-17,2016-12-23,0.779
2014-09-23,2013-05-17,0.779
2020-01-13,2016-11-14,0.779
2020-01-13,2016-08-18,0.779
2020-01-13,2016-10-29,0.779
2019-04-03,2014-01-29,0.7789
2018-11-25,2017-12-29,0.7789
2013-01-11,2015-07-29,0.7787999999999999
2021-11-10,2014-08-16,0.7787999999999999
2013-04-28,2014-12-28,0.7787999999999999
2014-03-18,2016-06-20,0.7787000000000001
2013-05-13,2014-10-22,0.7787000000000001
2020-01-20,2019-01-21,0.7784
2022-09-28,2014-03-11,0.7784
2020-08-23,2014-01-08,0.7784
2019-04-03,2014-02-03,0.7783
2018-08-15,2021-07-15,0.7781999999999999
2020-10-04,2016-12-02,0.7781999999999999
2018-11-25,2022-03-29,0.7781999999999999
2013-02-12,2014-03-20,0.7781999999999999
2018-01-11,2015-10-11,0.7781999999999999
2020-08-09,2016-04-22,0.7781999999999999
2017-03-19,2018-12-05,0.7781
2017-07-27,2018-12-05,0.7781
2018-08-06,2014-02-25,0.7781
2017-10-10,2021-12-27,0.7781
2020-08-10,2015-06-16,0.7779
2013-11-04,2013-05-19,0.7777
2020-01-05,2020-10-07,0.7776000000000001
2013-06-17,2013-01-19,0.7775
2019-04-07,2014-08-29,0.7773
2021-05-25,2017-12-29,0.7773
2013-04-26,2014-01-26,0.7770999999999999
2018-08-16,2014-01-16,0.7770999999999999
2016-10-09,2019-03-13,0.7770999999999999
2021-08-20,2020-11-19,0.7770999999999999
2014-01-24,2015-04-08,0.777
2020-03-10,2016-10-14,0.777
2021-07-01,2021-11-11,0.7768999999999999
2014-12-08,2014-02-23,0.7768999999999999
2017-11-09,2016-12-23,0.7768999999999999
2013-10-14,2013-01-24,0.7768999999999999
2019-04-09,2014-09-17,0.7768999999999999
2013-06-09,2014-03-31,0.7767000000000001
2014-03-06,2016-03-12,0.7767000000000001
2022-06-05,2018-06-05,0.7766
2014-06-20,2019-01-20,0.7765000000000001
2019-03-14,2016-11-22,0.7764
2020-10-04,2019-03-10,0.7764
2020-12-30,2014-12-31,0.7763
2013-08-20,2013-11-04,0.7762
2020-11-04,2020-10-19,0.7762
2020-03-03,2021-10-05,0.7762
2018-09-12,2014-09-26,0.7762
2018-05-15,2022-05-15,0.7762
2013-07-19,2014-10-22,0.7761
2013-11-26,2016-04-03,0.7761
2013-01-11,2013-08-15,0.7761
2017-02-17,2017-07-09,0.7759999999999999
2017-02-17,2017-03-24,0.7759
2020-08-18,2018-11-18,0.7757999999999999
2018-11-25,2020-02-29,0.7757999999999999
2021-06-15,2022-10-24,0.7757999999999999
2016-07-04,2018-12-02,0.7757
2020-08-23,2021-05-23,0.7757
2013-11-04,2016-06-04,0.7756000000000001
2021-08-17,2016-11-23,0.7756000000000001
2021-08-17,2016-08-09,0.7756000000000001
2013-11-04,2016-04-24,0.7755
2016-04-05,2013-08-04,0.7754000000000001
2017-02-17,2016-11-23,0.7754000000000001
2017-02-17,2016-08-09,0.7754000000000001
2013-12-13,2014-11-13,0.7754000000000001
2016-03-22,2015-09-12,0.7753
2021-08-17,2017-07-09,0.7753
2017-08-29,2018-12-05,0.7752
2014-10-26,2016-06-14,0.7752
2017-02-17,2016-10-24,0.7752
2018-08-06,2014-01-06,0.7751
2020-03-06,2016-11-06,0.775
2017-08-17,2016-10-24,0.775
2019-02-19,2016-05-19,0.7748999999999999
2020-11-09,2022-07-21,0.7748999999999999
2017-08-17,2017-07-09,0.7748999999999999
2021-08-17,2016-10-24,0.7748999999999999
2019-04-06,2014-08-06,0.7748999999999999
2014-03-16,2015-09-12,0.7748999999999999
2017-08-17,2017-03-24,0.7748
2016-11-27,2021-12-27,0.7748
2020-07-02,2014-01-02,0.7748
2021-05-31,2014-09-26,0.7746999999999999
2021-08-17,2017-03-24,0.7746999999999999
2022-09-28,2016-03-28,0.7746
2013-08-12,2016-03-16,0.7746
2020-01-06,2020-10-26,0.7746
2020-01-06,2020-10-08,0.7746
2013-03-18,2013-06-26,0.7746
2013-06-10,2016-06-26,0.7746
2016-06-04,2014-10-04,0.7745000000000001
2019-04-06,2015-04-06,0.7745000000000001
2022-10-19,2018-12-05,0.7744
2022-07-27,2018-12-05,0.7744
2015-02-06,2014-02-23,0.7743000000000001
2020-08-09,2016-06-02,0.7743000000000001
2017-08-17,2016-11-23,0.7743000000000001
2017-08-17,2016-08-09,0.7743000000000001
2021-06-08,2017-06-27,0.7742
2019-01-27,2020-03-14,0.7742
2014-10-26,2016-04-03,0.7741
2020-10-04,2021-12-02,0.774
2020-10-04,2022-11-01,0.774
2020-11-09,2017-03-14,0.774
2020-11-09,2016-10-14,0.774
2018-07-21,2017-01-30,0.774
2022-02-17,2016-11-23,0.774
2022-02-17,2016-08-09,0.774
2014-01-19,2014-12-19,0.774
2022-06-28,2020-09-28,0.7739
2013-04-12,2015-04-19,0.7739
2021-12-24,2016-08-08,0.7737999999999999
2021-12-24,2016-11-24,0.7737999999999999
2019-03-14,2017-04-10,0.7737999999999999
2020-11-30,2017-04-29,0.7737999999999999
2014-12-22,2013-04-22,0.7737
2013-01-15,2013-03-26,0.7737
2022-02-17,2017-07-09,0.7737
2021-05-02,2014-12-30,0.7736
2013-10-06,2014-04-06,0.7736
2013-10-08,2014-04-08,0.7735
2020-07-19,2014-02-13,0.7735
2021-06-08,2021-12-27,0.7735
2021-05-23,2014-02-23,0.7735
2021-04-26,2014-09-26,0.7734000000000001
2020-09-24,2020-06-24,0.7734000000000001
2013-02-23,2013-11-06,0.7733
2013-01-11,2013-06-10,0.7733
2022-02-17,2016-10-24,0.7733
2019-03-14,2017-09-12,0.7733
2016-06-03,2013-01-11,0.7733
2020-10-24,2016-12-23,0.7731999999999999
2021-04-14,2013-02-07,0.7731999999999999
2020-08-06,2014-08-06,0.7731
2013-04-28,2015-02-25,0.7731
2022-07-05,2016-12-27,0.773
2020-07-04,2015-02-02,0.773
2013-04-14,2015-02-12,0.773
2016-12-24,2021-10-25,0.7729
2020-11-30,2017-01-02,0.7729
2017-06-24,2022-07-08,0.7729
2017-06-24,2021-10-25,0.7729
2021-06-02,2018-12-02,0.7729
2020-07-25,2018-11-20,0.7728
2022-08-14,2013-02-07,0.7728
2021-04-25,2014-09-24,0.7726999999999999
2020-08-18,2018-08-13,0.7725
2013-11-05,2014-03-08,0.7725
2014-09-25,2016-06-19,0.7725
2020-07-03,2015-04-28,0.7724
2016-12-24,2022-07-08,0.7724
2020-11-09,2017-07-21,0.7723
2020-03-06,2020-10-08,0.7723
2021-05-02,2015-04-02,0.7723
2021-11-23,2014-02-23,0.7722
2017-11-05,2021-12-27,0.7720999999999999
2017-12-01,2015-08-01,0.7720999999999999
2017-02-10,2016-12-27,0.772
2013-07-13,2013-11-04,0.772
2022-08-25,2014-09-24,0.772
2017-10-10,2017-06-27,0.7719
2021-08-10,2017-06-27,0.7719
2013-04-02,2014-01-02,0.7719
2014-09-25,2013-05-19,0.7719
2022-07-30,2018-12-02,0.7719
2017-06-24,2021-06-14,0.7718
2013-04-24,2015-06-24,0.7717
2020-01-06,2016-11-06,0.7717
2022-07-05,2017-06-27,0.7716
2022-02-10,2017-06-27,0.7716
2020-07-06,2014-02-25,0.7716
2013-06-10,2013-09-23,0.7715000000000001
2016-07-17,2016-10-24,0.7715000000000001
2022-08-24,2022-09-29,0.7715000000000001
2020-11-04,2020-10-07,0.7714
2016-12-24,2021-06-14,0.7713
2021-12-24,2017-03-25,0.7712
2022-11-23,2017-03-25,0.7712
2017-07-21,2020-03-10,0.7712
2018-12-06,2016-11-06,0.7712
2017-03-30,2018-12-14,0.7712
2021-08-10,2021-12-27,0.7711
2016-04-23,2013-01-11,0.7711
2022-11-30,2022-07-01,0.7711
2020-12-14,2013-02-07,0.7711
2015-10-22,2021-01-22,0.7711
2017-02-17,2022-10-24,0.7709999999999999
2020-08-23,2014-02-23,0.7709999999999999
2020-11-09,2016-11-11,0.7709999999999999
2020-11-09,2016-08-21,0.7709999999999999
2022-06-09,2020-09-09,0.7709999999999999
2013-02-25,2013-05-19,0.7709
2021-12-04,2016-07-01,0.7709
2021-11-01,2015-04-01,0.7709
2017-03-14,2020-03-10,0.7709
2018-12-14,2016-11-15,0.7707999999999999
2018-12-14,2016-08-17,0.7707999999999999
2014-12-13,2014-08-18,0.7706999999999999
2017-02-10,2017-06-27,0.7706000000000001
2014-03-07,2013-06-11,0.7706000000000001
2021-05-01,2015-04-01,0.7705
2020-08-17,2018-11-17,0.7704000000000001
2022-11-30,2017-07-01,0.7704000000000001
2021-12-31,2017-07-01,0.7704000000000001
2016-12-06,2017-03-08,0.7703
2018-08-30,2021-05-02,0.7703
2021-06-15,2016-11-23,0.7702
2021-06-15,2016-08-09,0.7702
2013-05-22,2014-03-04,0.7701
2014-01-08,2014-02-23,0.7701
2015-06-03,2013-04-03,0.7701
2014-03-31,2013-08-26,0.7701
2016-06-14,2013-05-09,0.7701
2020-03-13,2021-10-29,0.77
2018-12-14,2022-10-30,0.77
2017-08-17,2022-10-24,0.7698999999999999
2014-04-13,2013-09-12,0.7698999999999999
2018-01-06,2021-01-07,0.7698999999999999
2015-09-28,2013-02-01,0.7698999999999999
2021-08-04,2018-12-02,0.7698
2022-10-14,2020-03-10,0.7698
2021-08-17,2022-10-24,0.7698
2017-06-06,2017-03-08,0.7698
2016-12-06,2022-10-26,0.7698
2016-07-10,2021-12-27,0.7698
2022-07-17,2018-12-14,0.7696999999999999
2021-12-06,2017-11-26,0.7696
2018-12-14,2016-10-30,0.7696
2016-07-17,2017-07-09,0.7696
2017-02-04,2018-12-02,0.7695000000000001
2013-09-24,2013-10-12,0.7695000000000001
2016-11-11,2020-03-10,0.7694
2017-06-06,2022-10-26,0.7693000000000001
2020-08-23,2015-04-23,0.7693000000000001
2020-08-07,2014-08-29,0.7693000000000001
2020-08-23,2014-12-08,0.7692
2013-05-24,2013-08-15,0.7692
2021-11-05,2015-06-27,0.7692
2015-09-30,2014-05-30,0.769
2022-08-26,2014-09-26,0.769
2013-06-25,2013-01-12,0.769
2016-07-17,2016-11-23,0.7689
2016-07-17,2016-08-09,0.7689
2020-07-18,2014-01-18,0.7689
2015-09-06,2013-02-23,0.7689
2021-05-07,2013-04-02,0.7687999999999999
2016-12-24,2022-02-16,0.7687999999999999
2022-08-06,2021-04-06,0.7687999999999999
2022-02-17,2022-10-24,0.7687
2013-08-27,2016-06-26,0.7685
2017-06-13,2019-01-28,0.7684000000000001
2017-10-04,2018-12-02,0.7683
2015-04-27,2021-07-24,0.7683
2021-05-10,2015-02-13,0.7683
2015-04-07,2014-01-25,0.7681999999999999
2013-08-20,2013-07-13,0.7681999999999999
2019-04-07,2014-01-02,0.7681999999999999
2017-02-17,2022-07-09,0.7681
2019-03-14,2018-07-10,0.7681
2021-05-25,2018-03-29,0.7679
2019-04-06,2014-02-06,0.7679
2021-10-09,2019-03-13,0.7679
2017-07-30,2018-12-02,0.7678
2017-03-04,2018-12-02,0.7678
2014-03-06,2013-07-12,0.7678
2013-01-06,2013-02-07,0.7676999999999999
2013-05-24,2016-06-26,0.7676999999999999
2021-12-06,2017-03-26,0.7676999999999999
2021-12-06,2017-03-08,0.7676999999999999
2022-11-05,2017-03-08,0.7676999999999999
2013-04-14,2014-12-14,0.7676000000000001
2019-03-14,2017-03-10,0.7676000000000001
2019-03-14,2017-07-10,0.7676000000000001
2021-05-25,2020-02-29,0.7675
2018-11-23,2015-02-06,0.7674
2021-12-06,2022-07-26,0.7672
2021-12-06,2022-10-26,0.7672
2022-11-05,2022-10-26,0.7672
2014-10-14,2014-09-15,0.7670999999999999
2015-09-15,2014-03-18,0.7670999999999999
2014-02-07,2015-06-25,0.7670999999999999
2016-06-25,2014-09-29,0.767
2013-03-13,2013-06-25,0.767
2020-07-06,2014-01-06,0.7668
2019-04-23,2015-02-06,0.7668
2014-05-04,2016-06-04,0.7666
2018-06-01,2022-06-01,0.7666
2013-11-10,2013-02-19,0.7665000000000001
2015-06-25,2014-01-25,0.7664
2013-04-01,2015-04-30,0.7664
2013-05-12,2013-02-06,0.7663
2022-11-30,2021-09-29,0.7663
2020-08-05,2018-11-05,0.7662
2020-05-15,2022-05-15,0.7662
2020-08-01,2015-04-01,0.7661
2020-08-31,2015-04-01,0.7661
2014-02-12,2013-04-20,0.7659999999999999
2020-08-23,2015-02-06,0.7659
2021-07-11,2015-04-20,0.7659
2017-11-30,2018-12-02,0.7656999999999999
2015-06-08,2014-02-23,0.7656999999999999
2020-11-09,2020-10-14,0.7656999999999999
2018-01-07,2015-10-07,0.7656999999999999
2015-07-28,2013-05-25,0.7656000000000001
2021-05-02,2015-02-27,0.7655
2013-08-20,2014-05-04,0.7654000000000001
2014-05-04,2016-04-24,0.7652
2020-03-01,2016-12-01,0.7651
2013-07-01,2013-05-31,0.7651
2022-10-27,2020-11-16,0.765
2020-08-06,2014-02-06,0.7648999999999999
2020-11-05,2020-10-08,0.7648
2021-05-30,2020-08-02,0.7645000000000001
2021-10-30,2018-12-14,0.7645000000000001
2022-08-24,2014-03-09,0.7645000000000001
2018-06-24,2020-09-24,0.7644
2021-11-30,2020-08-02,0.7644
2015-10-22,2018-01-22,0.7642
2020-07-17,2015-06-17,0.7642
2013-08-26,2013-05-25,0.7641
2014-10-05,2013-02-24,0.764
2013-04-14,2014-08-17,0.764
2020-03-13,2018-10-29,0.764
2014-04-29,2013-03-25,0.7639
2020-11-05,2020-10-26,0.7637999999999999
2014-02-20,2014-12-11,0.7637
2022-08-30,2016-04-26,0.7636
2017-04-09,2019-03-13,0.7636
2020-08-26,2020-02-27,0.7635
2019-03-15,2017-03-11,0.7635
2014-10-07,2016-03-28,0.7635
2014-02-07,2014-12-25,0.7635
2021-12-24,2018-10-25,0.7631999999999999
2020-01-13,2021-10-29,0.7631999999999999
2020-08-12,2014-01-20,0.7631999999999999
2018-12-31,2018-07-29,0.7631
2016-03-21,2014-09-29,0.763
2014-01-05,2013-04-05,0.763
2013-08-17,2016-06-18,0.7629
2020-01-05,2017-03-07,0.7628
2016-04-24,2014-10-04,0.7626000000000001
2020-03-06,2017-07-26,0.7626000000000001
2020-03-06,2017-03-26,0.7626000000000001
2020-03-06,2017-03-08,0.7626000000000001
2013-02-12,2013-08-13,0.7622
2020-02-01,2015-08-06,0.7622
2021-11-04,2018-11-04,0.7622
2021-04-30,2016-04-26,0.7620999999999999
2021-05-10,2014-01-16,0.7620999999999999
2013-04-29,2014-01-29,0.7620999999999999
2015-09-05,2013-02-24,0.762
2022-09-29,2014-05-06,0.7617
2020-07-09,2015-06-09,0.7615999999999999
2021-11-29,2019-04-29,0.7615999999999999
2021-11-10,2014-12-16,0.7615999999999999
2018-08-03,2015-06-03,0.7615000000000001
2020-11-09,2021-10-14,0.7615000000000001
2013-01-09,2013-06-08,0.7614
2013-05-14,2013-08-08,0.7612000000000001
2018-11-23,2015-04-23,0.7612000000000001
2020-01-13,2022-10-29,0.7612000000000001
2020-01-13,2022-07-18,0.7612000000000001
2020-12-30,2016-04-26,0.7611
2014-12-01,2013-04-01,0.7609999999999999
2013-06-10,2016-04-14,0.7609
2013-04-04,2015-02-02,0.7609
2017-03-25,2016-12-24,0.7606
2020-11-23,2022-07-08,0.7606
2020-11-23,2021-10-25,0.7606
2017-03-25,2017-06-24,0.7606
2020-11-23,2022-10-25,0.7605
2016-06-09,2014-05-06,0.7601
2015-06-22,2015-02-19,0.7601
2017-11-26,2020-01-06,0.7601
2014-10-15,2014-09-14,0.76
2020-11-23,2021-06-14,0.76
2014-03-21,2013-02-11,0.76
2016-04-29,2014-05-06,0.7598999999999999
2015-11-14,2018-04-14,0.7598
2017-02-17,2017-11-09,0.7598
2014-03-07,2016-06-04,0.7597
2018-03-11,2015-08-11,0.7597
2020-01-05,2016-10-07,0.7595999999999999
2021-11-10,2015-04-16,0.7595000000000001
2014-01-13,2015-06-13,0.7595000000000001
2016-10-19,2020-01-05,0.7595000000000001
2020-03-06,2022-10-08,0.7595000000000001
2020-03-06,2022-07-26,0.7595000000000001
2020-03-06,2022-10-26,0.7595000000000001
2014-10-01,2016-03-10,0.7594
2020-08-05,2018-08-27,0.7593000000000001
2020-01-05,2021-10-19,0.7593000000000001
2020-01-05,2022-10-07,0.7593000000000001
2014-10-12,2013-02-17,0.7593000000000001
2020-01-06,2017-03-08,0.7593000000000001
2020-11-04,2018-10-07,0.7593000000000001
2014-01-22,2013-04-22,0.7592
2018-11-07,2014-08-29,0.7591
2020-12-24,2014-03-09,0.759
2014-09-30,2014-04-10,0.7589
2015-08-02,2020-02-02,0.7589
2019-01-28,2016-12-13,0.7587999999999999
2018-11-11,2015-02-18,0.7587999999999999
2020-09-01,2021-10-01,0.7587999999999999
2020-01-06,2022-10-26,0.7587
2021-08-14,2017-06-25,0.7587
2021-11-18,2013-04-13,0.7585999999999999
2017-11-26,2018-12-06,0.7585999999999999
2020-01-13,2017-11-18,0.7585999999999999
2017-08-19,2019-03-14,0.7584000000000001
2017-10-19,2019-03-14,0.7584000000000001
2014-03-07,2016-04-24,0.7583
2021-05-02,2021-07-10,0.7583
2020-12-30,2016-06-06,0.7582
2022-07-05,2022-11-26,0.7581
2022-07-05,2021-12-27,0.7581
2013-08-10,2016-06-30,0.7581
2014-10-26,2016-03-03,0.7579
2014-01-24,2015-02-21,0.7579
2019-04-23,2015-04-23,0.7579
2020-03-06,2017-11-26,0.7576999999999999
2019-03-14,2022-07-10,0.7576999999999999
2020-11-09,2018-10-14,0.7576999999999999
2021-10-14,2020-03-10,0.7576999999999999
2018-12-14,2018-10-30,0.7575
2013-08-15,2016-04-14,0.7575
2020-01-05,2016-11-05,0.7574
2020-03-05,2021-10-07,0.7573000000000001
2020-08-28,2022-03-21,0.7573000000000001
2018-11-24,2019-04-24,0.7572
2014-03-02,2016-04-14,0.7572
2015-02-14,2013-04-17,0.7572
2017-02-10,2022-11-26,0.7572
2017-02-10,2021-12-27,0.7572
2018-11-02,2020-08-01,0.757
2017-11-07,2016-12-25,0.757
2016-11-27,2017-06-27,0.7569
2013-02-10,2014-03-22,0.7569
2022-08-17,2014-03-21,0.7568
2020-01-10,2017-11-21,0.7568
2022-02-14,2017-06-25,0.7568
2016-03-03,2013-08-06,0.7567
2013-04-29,2015-06-29,0.7567
2020-08-28,2018-03-21,0.7567
2013-06-10,2016-03-14,0.7565999999999999
2016-03-05,2013-08-04,0.7565000000000001
2022-03-17,2015-08-17,0.7563
2021-06-15,2022-07-09,0.7563
2020-11-09,2019-01-31,0.7562000000000001
2018-04-18,2015-11-18,0.7562000000000001
2022-02-10,2021-12-27,0.7562000000000001
2018-11-02,2019-04-01,0.7562000000000001
2018-10-14,2016-12-10,0.7561
2018-11-02,2020-08-31,0.7559999999999999
2014-01-03,2013-04-03,0.7559999999999999
2020-01-13,2020-10-29,0.7559999999999999
2014-09-30,2016-06-26,0.7559999999999999
2016-06-26,2014-03-02,0.7559
2014-09-25,2013-07-13,0.7559
2014-09-30,2016-04-14,0.7559
2016-04-23,2014-03-02,0.7558
2013-04-01,2014-08-30,0.7556
2021-06-17,2019-03-14,0.7556
2016-07-10,2017-06-27,0.7554000000000001
2019-01-28,2021-12-13,0.7553
2019-01-28,2022-11-12,0.7553
2019-04-10,2014-01-16,0.7553
2013-04-11,2015-04-20,0.7553
2016-06-03,2014-03-02,0.7553
2015-09-14,2014-03-17,0.7551000000000001
2018-11-05,2015-06-27,0.755
2019-01-09,2014-06-09,0.7548999999999999
2018-08-18,2015-06-18,0.7548
2013-06-19,2013-01-21,0.7545999999999999
2014-03-07,2013-07-13,0.7545000000000001
2020-02-12,2015-08-12,0.7545000000000001
2017-08-16,2017-06-24,0.7545000000000001
2020-11-04,2017-03-19,0.7544
2020-11-04,2017-07-27,0.7544
2013-05-22,2013-11-01,0.7543000000000001
2020-11-04,2021-10-19,0.7543000000000001
2013-11-11,2014-09-18,0.7543000000000001
2017-11-07,2017-06-25,0.7543000000000001
2020-10-24,2022-10-24,0.7541
2019-01-31,2017-06-10,0.7541
2016-11-25,2017-06-25,0.7541
2022-07-09,2021-12-23,0.754
2022-07-09,2022-11-22,0.754
2021-04-16,2018-09-08,0.7539
2016-03-24,2014-10-04,0.7537999999999999
2019-04-03,2014-08-03,0.7537
2017-07-08,2016-12-24,0.7537
2022-08-27,2013-08-18,0.7537
2014-03-23,2013-07-18,0.7537
2017-11-07,2022-11-24,0.7536
2017-08-16,2016-12-24,0.7536
2013-05-15,2014-03-21,0.7535
2020-12-16,2018-09-08,0.7535
2013-08-27,2016-04-23,0.7534000000000001
2016-03-22,2013-02-17,0.7534000000000001
2020-03-31,2022-07-01,0.7534000000000001
2017-08-16,2021-12-24,0.7532
2017-08-16,2022-11-23,0.7532
2016-08-08,2022-11-23,0.7532
2016-11-24,2022-11-23,0.7532
2017-02-16,2016-12-24,0.7531
2020-03-01,2020-10-31,0.7531
2020-01-05,2021-10-07,0.753
2013-08-27,2016-06-03,0.7529
2013-05-22,2016-04-10,0.7529
2021-07-17,2015-04-15,0.7529
2017-11-27,2020-01-05,0.7528
2014-02-20,2013-04-11,0.7528
2016-11-21,2019-03-15,0.7528
2016-10-11,2019-03-15,0.7528
2016-08-11,2019-03-15,0.7528
2016-09-12,2019-03-14,0.7528
2017-07-08,2017-06-24,0.7526999999999999
2016-08-08,2017-06-24,0.7526
2016-11-24,2017-06-24,0.7526
2013-05-22,2016-06-18,0.7526
2021-06-27,2016-12-05,0.7526
2018-10-07,2020-01-05,0.7525
2016-06-28,2013-08-12,0.7525
2022-09-06,2016-06-17,0.7525
2013-07-05,2013-05-27,0.7524
2020-05-09,2018-05-09,0.7523000000000001
2021-11-04,2019-04-04,0.7523000000000001
2021-07-29,2015-02-07,0.7522
2017-02-16,2017-06-24,0.7522
2014-12-19,2013-04-19,0.7521
2016-04-16,2013-08-12,0.7521
2021-04-27,2013-08-18,0.7519
2020-12-27,2013-08-18,0.7519
2022-04-10,2019-03-14,0.7518
2022-11-30,2017-04-29,0.7518
2021-12-31,2017-04-29,0.7518
2016-10-25,2021-12-24,0.7517
2016-10-25,2022-11-23,0.7517
2014-03-11,2016-03-28,0.7515999999999999
2020-12-30,2013-01-10,0.7515999999999999
2021-08-29,2016-12-05,0.7515999999999999
2017-07-08,2021-12-24,0.7515000000000001
2017-07-08,2022-11-23,0.7515000000000001
